CustomerId,Surname,Geography,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,ChurnRisk,Status,GenderT,CustomerType,AgeDemographics,Yes_No
15751710,Ginikanwa,Spain,415,1,32,5,145807.59,1,1,1,3064.65,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15751788,Johnson,Spain,773,0,41,9,113737.35,1,0,0,139662.6855,0.93,Not Active Customer,Female,High Risk,Middle Aged,Existing
15752026,Hammer,France,739,0,44,7,75987.7,1,0,0,142289.7942,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15752047,Trevisano,Germany,479,0,26,1,0,2,1,1,19116.97,0,Active Customer,Female,Retained,Middle Aged,Existing
15752081,Vassiliev,France,721,1,40,3,0,1,1,1,144874.67,0.11,Active Customer,Male,Retained,Middle Aged,Existing
15752137,McElroy,France,765,1,43,4,148962.76,1,0,1,173878.87,0.37,Active Customer,Male,Retained,Middle Aged,Existing
15752300,Sagese,Germany,639,1,38,9,130233.14,1,1,1,81861.1,0,Active Customer,Male,Retained,Middle Aged,Existing
15752342,Bradley,Germany,782,1,36,5,81210.72,2,0,1,108003.38,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15752463,Samuel,Spain,639,1,39,6,150555.83,1,1,0,30414.17,0.83,Not Active Customer,Male,High Risk,Middle Aged,Existing
15752488,Emery,Spain,608,0,51,3,89594.3,2,0,0,161722.3683,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15752508,Docherty,Germany,553,1,37,1,0,1,1,0,30461.55,0.13,Not Active Customer,Male,Retained,Middle Aged,Existing
15752731,Millar,France,666,0,47,2,0,1,0,0,174158.2822,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15752816,Murray,France,590,1,32,5,0,2,1,0,59249.83,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15752838,Lucas,Spain,503,0,36,9,0,2,1,1,16274.67,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15752953,Chien,France,716,0,40,5,100286.13,1,0,0,138616.5193,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15753337,Yeates,France,571,0,42,4,108825.34,3,1,0,55558.51,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15753370,McDonald,Germany,704,0,37,9,155619.58,1,1,1,135088.58,0.02,Active Customer,Female,Retained,Middle Aged,Existing
15753549,Dubinina,France,592,1,71,4,0,2,0,1,17013.54,0,Active Customer,Male,Retained,Old dependants,Existing
15753566,Espinosa,France,632,1,50,2,0,2,0,0,57942.88,0.26,Not Active Customer,Male,Retained,Senior Citizens,Existing
15753719,Rickards,Germany,553,1,38,3,99844.68,1,0,0,187915.7,0.53,Not Active Customer,Male,Retained,Middle Aged,Existing
15753754,Morrison,Spain,617,0,46,6,129966.88,1,1,1,45704.67929,0.77,Active Customer,Female,High Risk,Senior Citizens,Existing
15753831,Cox,Spain,738,1,29,2,0,2,1,1,170421.13,0,Active Customer,Male,Retained,Middle Aged,Existing
15753969,K'ung,Spain,460,0,35,8,102742.91,2,1,1,189339.6,0.07,Active Customer,Female,Retained,Middle Aged,Existing
15754068,Judd,France,788,1,37,8,141541.25,1,0,0,66013.27,0.02,Not Active Customer,Male,Retained,Middle Aged,Existing
15754084,Palazzi,Spain,669,0,59,7,128832.14,1,0,0,190555.4507,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15754105,Olisanugo,France,571,1,37,9,139592.98,3,1,0,104152.65,0.99,Not Active Customer,Male,High Risk,Middle Aged,Churned
15754112,Musgrove,Spain,742,0,43,6,97067.69,1,0,1,60920.03,0.94,Active Customer,Female,High Risk,Middle Aged,Existing
15754177,Bazarova,Spain,466,0,36,5,119540.15,1,0,1,80603.99,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15754605,Jarvis,France,677,0,72,8,0,2,1,1,153604.44,0.01,Active Customer,Female,Retained,Old dependants,Existing
15754713,Rivera,Spain,785,1,55,5,0,2,1,1,7008.65,0.05,Active Customer,Male,Retained,Senior Citizens,Existing
15754796,Byrne,Germany,731,1,33,1,0,1,1,0,130726.96,0.68,Not Active Customer,Male,High Risk,Middle Aged,Existing
15754849,Tyler,Germany,593,0,46,2,76597.79,1,1,1,54453.72,0.03,Active Customer,Female,Retained,Senior Citizens,Existing
15754999,Ch'eng,France,719,0,33,7,0,2,1,0,20016.59,0.16,Not Active Customer,Female,Retained,Middle Aged,Existing
15755178,Ramos,France,687,0,44,9,0,2,0,0,103042.2,0.57,Not Active Customer,Female,Retained,Middle Aged,Existing
15755196,Lavine,France,713,0,45,1,0,1,1,0,47133.12391,0.98,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15755209,Fu,Spain,683,0,51,5,147793.86,1,0,0,156412.7561,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15755262,McDonald,Spain,583,1,51,6,125268.03,2,1,0,165082.25,0.89,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15755638,Mancini,France,571,0,23,10,151097.28,1,0,1,17163.75,0.01,Active Customer,Female,Retained,Young Dependant,Existing
15755648,Pisano,France,725,0,43,8,0,1,0,0,199175.1454,0.95,Not Active Customer,Female,High Risk,Middle Aged,Churned
15755649,Winter-Irving,Germany,753,0,62,6,0,2,1,1,136398.9,0,Active Customer,Female,Retained,Senior Citizens,Existing
15755678,Kovalyov,France,630,0,36,2,110414.48,1,1,1,48984.95,0.13,Active Customer,Female,Retained,Middle Aged,Existing
15755722,H?,France,608,0,46,8,0,1,1,0,66529.25612,0.96,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15755825,McGuirk,France,691,0,34,7,0,2,0,1,161559.12,0,Active Customer,Female,Retained,Middle Aged,Existing
15755868,Farmer,France,552,1,49,4,0,1,1,1,190296.76,0.89,Active Customer,Male,High Risk,Senior Citizens,Existing
15756026,Hooper,Spain,724,0,35,0,171982.95,2,0,1,167313.07,0.12,Active Customer,Female,Retained,Middle Aged,Existing
15756056,Ku,Spain,477,0,46,6,110957.4,1,1,0,4887.166482,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15756125,Booth,Spain,658,0,31,7,123974.96,1,1,0,102153.75,0.76,Not Active Customer,Female,High Risk,Middle Aged,Existing
15756305,Marchesi,France,637,1,27,9,128940.24,1,1,0,46786.92,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15756471,Giles,Germany,622,0,46,4,107073.27,2,1,1,30984.59,0.04,Active Customer,Female,Retained,Senior Citizens,Existing
15756475,Kenniff,Germany,559,0,46,2,148748.67,1,0,0,142237.2137,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15756539,Marshall,Germany,606,1,57,3,120748.9,1,0,0,107416.4785,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15756668,Ross,France,714,0,25,4,0,2,0,0,82500.84,0,Not Active Customer,Female,Retained,Middle Aged,Existing
15756680,Phillips,France,474,0,34,9,176311.36,1,1,0,160213.27,0.16,Not Active Customer,Female,Retained,Middle Aged,Existing
15756804,O'Loghlen,France,850,1,49,5,122486.47,1,0,1,59748.19,0.42,Active Customer,Male,Retained,Senior Citizens,Existing
15756850,Golovanov,France,561,1,50,2,117818.32,2,0,1,127207.4085,0.9,Active Customer,Male,High Risk,Senior Citizens,Existing
15756875,Freeman,Spain,749,1,37,7,0,2,1,0,20306.79,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15756901,Ch'ang,France,706,0,48,10,104478.12,3,0,1,158248.71,1,Active Customer,Female,High Risk,Senior Citizens,Churned
15756920,Genovesi,France,606,1,47,3,93578.68,2,0,1,137720.56,0.74,Active Customer,Male,High Risk,Senior Citizens,Existing
15757408,Lo,Spain,572,0,30,6,0,1,0,1,175025.27,0.36,Active Customer,Female,Retained,Middle Aged,Existing
15757535,Heap,Spain,593,0,37,6,112036.88,1,1,0,176072.3771,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15757568,Bogolyubov,France,580,0,65,1,0,2,0,1,103182.46,0,Active Customer,Female,Retained,Old dependants,Existing
15757577,Odili,France,715,1,31,7,0,1,1,1,149970.59,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15757646,Olague,France,757,1,28,3,75381.15,1,1,1,199727.72,0,Active Customer,Male,Retained,Middle Aged,Existing
15757648,Marshall,Germany,574,0,52,2,137633.85,2,0,1,117110.6048,0.91,Active Customer,Female,High Risk,Senior Citizens,Existing
15757811,Lloyd,Spain,487,1,37,6,0,2,1,1,126477.41,0,Active Customer,Male,Retained,Middle Aged,Existing
15757916,Amaechi,France,597,0,33,6,135703.59,2,0,0,74850.84,0.35,Not Active Customer,Female,Retained,Middle Aged,Existing
15757931,Fang,France,540,1,44,3,164113.04,2,1,1,12120.79,0.22,Active Customer,Male,Retained,Middle Aged,Existing
15758035,Bateson,France,647,0,40,9,0,2,0,1,92357.21,0.02,Active Customer,Female,Retained,Middle Aged,Existing
15758056,Calabresi,France,630,1,41,4,151972.19,1,0,0,34966.09283,0.99,Not Active Customer,Male,High Risk,Middle Aged,Churned
15758372,Wallace,France,781,0,29,6,98759.89,1,0,0,112202.64,0.01,Not Active Customer,Female,Retained,Middle Aged,Existing
15758449,Angelo,France,762,0,60,10,168920.75,1,1,0,31445.03,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15758531,Y?,France,624,0,48,2,119433.01,1,0,0,131891.2437,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15758606,Yamamoto,France,808,1,45,7,118626.55,2,1,0,147132.46,0.04,Not Active Customer,Male,Retained,Senior Citizens,Existing
15758639,Moran,France,599,0,49,10,143888.22,2,1,1,166236.38,0.55,Active Customer,Female,Retained,Senior Citizens,Existing
15758685,Dubinina,Spain,660,0,23,6,166070.48,2,0,0,90494.72,0.53,Not Active Customer,Female,Retained,Young Dependant,Existing
15758726,Chiemeka,France,720,1,60,9,115920.62,2,0,0,157552.08,0.94,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15758813,Campbell,Germany,540,1,39,1,82531.11,1,1,0,114092.52,0.19,Not Active Customer,Male,Retained,Middle Aged,Existing
15758836,Godfrey,Spain,618,1,48,7,0,1,1,0,13921.82,0.98,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15758845,Rocher,Spain,730,0,52,7,0,2,0,1,122398.84,0.05,Active Customer,Female,Retained,Senior Citizens,Existing
15759021,Kay,France,747,1,48,4,165347.97,1,0,0,153816.7863,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15759038,Whitehead,France,601,1,36,5,81793.57,1,0,0,171807.7725,0.95,Not Active Customer,Male,High Risk,Middle Aged,Churned
15759298,Shih,Spain,478,0,51,7,139406.23,3,0,0,150055.075,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15759317,Vasilieva,Germany,620,1,41,3,0,2,1,1,137309.06,0,Active Customer,Male,Retained,Middle Aged,Existing
15759381,Johnson,Spain,627,0,55,6,0,1,0,0,91943.94,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15759436,Aksenov,France,491,0,72,6,91285.22,1,1,1,7032.95,0,Active Customer,Female,Retained,Old dependants,Existing
15759537,Bianchi,Germany,753,1,51,4,79811.72,2,0,1,68260.27,0.24,Active Customer,Male,Retained,Senior Citizens,Existing
15759618,Alexeeva,France,697,1,35,9,157381.58,1,0,0,84034.78963,0.07,Not Active Customer,Male,Retained,Middle Aged,Existing
15759805,Pinto,France,500,1,40,1,99004.24,1,1,1,152845.99,0.03,Active Customer,Male,Retained,Middle Aged,Existing
15760085,Calabresi,Germany,604,0,28,6,0,2,1,1,69056.26,0,Active Customer,Female,Retained,Middle Aged,Existing
15760294,Endrizzi,France,610,0,27,2,0,2,1,0,14546.76,0.15,Not Active Customer,Female,Retained,Middle Aged,Existing
15760431,Pino,France,506,1,59,8,119152.1,2,1,1,170679.74,0,Active Customer,Male,Retained,Senior Citizens,Existing
15760550,Duncan,Spain,721,0,49,1,120108.56,1,0,1,183421.76,0.97,Active Customer,Female,High Risk,Senior Citizens,Churned
15760774,Hargraves,France,478,0,38,4,171913.87,1,1,0,51820.87,0.91,Not Active Customer,Female,High Risk,Middle Aged,Existing
15760861,Phillipps,France,685,0,32,2,86883,1,0,0,91665.3631,0.94,Not Active Customer,Female,High Risk,Middle Aged,Existing
15761043,Macleod,Germany,601,1,40,10,127847.86,1,0,0,173245.68,0.14,Not Active Customer,Male,Retained,Middle Aged,Existing
15761132,Capon,Spain,729,0,52,7,167412.34,1,1,0,30907.10064,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15761374,Bellucci,France,475,1,39,8,127095.19,1,1,0,174830.5276,0.98,Not Active Customer,Male,High Risk,Middle Aged,Churned
15761477,Golibe,Germany,633,1,42,3,126041.02,1,0,1,11796.89,0.98,Active Customer,Male,High Risk,Middle Aged,Churned
15761763,Jamieson,France,523,0,48,4,121225.16,1,0,0,72478.692,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15761976,Su,Spain,490,1,39,1,0,3,1,0,171060.01,0.99,Not Active Customer,Male,High Risk,Middle Aged,Churned
15761986,Obialo,Spain,764,0,24,7,106234.02,1,0,0,115676.38,0.06,Not Active Customer,Female,Retained,Young Dependant,Existing
15762110,Anderson,France,794,1,24,10,146126.75,1,1,1,88992.05,0,Active Customer,Male,Retained,Young Dependant,Existing
15762138,Hu,France,678,1,32,4,139626.01,1,1,1,118235.52,0.48,Active Customer,Male,Retained,Middle Aged,Existing
15762169,Bergman,Germany,509,1,32,9,170661.47,1,1,1,21646.2,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15762198,Capon,France,684,0,38,8,0,1,1,1,144304.6197,0.51,Active Customer,Female,Retained,Middle Aged,Existing
15762216,Barrera,France,788,0,49,4,137455.99,1,1,0,184178.29,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15762218,Mills,France,714,1,35,3,0,2,1,1,95623.28,0,Active Customer,Male,Retained,Middle Aged,Existing
15762238,Fraser,Germany,646,0,35,2,110813.65,1,0,1,110022.5991,0.94,Active Customer,Female,High Risk,Middle Aged,Existing
15762268,Hancock,France,698,0,63,5,0,1,1,1,173576.71,0.11,Active Customer,Female,Retained,Senior Citizens,Existing
15762277,Jamieson,France,840,1,30,8,136291.71,1,1,0,54113.38,0.33,Not Active Customer,Male,Retained,Middle Aged,Existing
15762332,Ulyanova,Germany,782,1,42,7,126428.38,1,1,0,39830.1,0.89,Not Active Customer,Male,High Risk,Middle Aged,Existing
15762418,Gant,Spain,616,1,45,3,136181.18,1,1,0,17270.74279,0.98,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15762615,Campbell,Spain,663,0,56,5,215419.7,1,0,1,74566.81427,0.99,Active Customer,Female,High Risk,Senior Citizens,Churned
15762729,Ukaegbunam,Germany,592,1,37,3,96651.03,1,1,1,3232.82,0,Active Customer,Male,Retained,Middle Aged,Existing
15762745,Macvitie,Spain,717,0,36,5,0,2,1,1,145551.6,0.03,Active Customer,Female,Retained,Middle Aged,Existing
15762803,Innes,France,650,0,27,6,0,2,1,0,1002.39,0,Not Active Customer,Female,Retained,Middle Aged,Existing
15762902,Stanley,France,461,0,34,5,63663.93,1,0,1,167784.28,0.4,Active Customer,Female,Retained,Middle Aged,Existing
15762937,Chiganu,Germany,775,1,60,7,0,2,1,1,111558.7,0,Active Customer,Male,Retained,Senior Citizens,Existing
15762984,McIntosh,Spain,645,0,37,5,124465.06,1,1,0,91894.61854,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15763055,Onuchukwu,Spain,666,0,37,4,89938.6,1,0,1,168964.0739,0.87,Active Customer,Female,High Risk,Middle Aged,Existing
15763063,Price,Spain,573,0,47,8,121394.84,1,1,0,46673.92788,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15763171,Hu,Germany,567,1,39,5,0,2,0,0,168521.72,0.48,Not Active Customer,Male,Retained,Middle Aged,Existing
15763218,Akeroyd,France,674,0,37,4,89681.48,1,0,1,169487.8724,0.96,Active Customer,Female,High Risk,Middle Aged,Churned
15763274,Wu,France,690,0,43,4,114575.62,2,1,0,195500.8478,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15763431,Echezonachukwu,France,605,0,50,2,213963.49,1,0,0,74889.7458,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15763612,T'an,Germany,486,1,47,3,133847.89,1,1,0,19424.69114,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15763625,Hazon,Spain,850,0,31,1,108822.4,1,1,1,132173.31,0.03,Active Customer,Female,Retained,Middle Aged,Existing
15763662,Longo,Germany,557,1,34,5,0,1,1,0,197891.3084,0.06,Not Active Customer,Male,Retained,Middle Aged,Existing
15763747,Ricci,France,808,1,25,7,0,2,0,1,23180.37,0,Active Customer,Male,Retained,Middle Aged,Existing
15763859,Brown,France,406,0,47,7,96114.03,1,0,0,137761.0509,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15764105,Milne,France,741,1,36,8,116993.43,2,1,0,168816.22,0.42,Not Active Customer,Male,Retained,Middle Aged,Existing
15764170,Pinto,Germany,798,0,60,6,96956.1,1,1,0,31907.44,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15764174,Bidencope,Spain,833,1,37,8,151226.18,2,1,1,136129.49,0,Active Customer,Male,Retained,Middle Aged,Existing
15764237,Manfrin,Spain,714,0,34,1,0,2,0,0,92029.43827,0.14,Not Active Customer,Female,Retained,Middle Aged,Existing
15764409,Goodman,France,847,0,35,5,111743.43,1,1,1,183584.14,0.28,Active Customer,Female,Retained,Middle Aged,Existing
15764618,Tseng,Spain,514,0,41,7,0,2,1,1,3756.65,0,Active Customer,Female,Retained,Middle Aged,Existing
15764866,Synnot,Germany,642,1,38,3,0,2,0,0,171463.83,0.1,Not Active Customer,Male,Retained,Middle Aged,Existing
15765014,Mai,France,702,0,44,7,187256.9,1,1,0,182647.2526,0.97,Not Active Customer,Female,High Risk,Middle Aged,Churned
15765297,Yao,Spain,616,0,42,6,117899.95,2,0,0,150266.81,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15765311,Zhirov,Spain,689,0,52,5,147033.33,1,0,0,174826.1757,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15765518,Gregson,France,773,0,50,4,0,2,1,0,129372.94,0.92,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15765520,Stevenson,Germany,800,1,38,9,0,1,1,0,78744.39,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15765537,Liang,Germany,690,0,37,1,0,2,0,0,92315.49348,0.11,Not Active Customer,Female,Retained,Middle Aged,Existing
15765694,Bage,Spain,603,0,56,5,90778.76,2,1,0,162223.67,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15765902,Gibson,Germany,581,0,37,10,104255.03,1,1,0,86609.37,0.21,Not Active Customer,Female,Retained,Middle Aged,Existing
15766205,Yin,Germany,554,0,41,4,112152.89,1,0,1,36242.19,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15766374,Leak,Germany,667,0,63,1,0,1,1,0,177609.8273,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15766575,Larionova,Germany,693,1,31,2,0,2,1,1,107759.31,0.03,Active Customer,Male,Retained,Middle Aged,Existing
15766686,Nebechi,Germany,659,0,32,9,0,2,1,1,93155.75,0,Active Customer,Female,Retained,Middle Aged,Existing
15766741,McIntyre,France,566,1,36,3,165468.23,2,1,0,25219.89702,0.69,Not Active Customer,Male,High Risk,Middle Aged,Existing
15766765,Obiuto,Germany,520,0,39,6,145644.05,1,0,0,104118.93,0.9,Not Active Customer,Female,High Risk,Middle Aged,Existing
15766887,Iadanza,Spain,686,0,45,6,0,1,1,1,11758.5668,0.72,Active Customer,Female,High Risk,Senior Citizens,Existing
15766896,Chieloka,France,596,0,65,4,171206.16,2,1,0,72134.60291,0.97,Not Active Customer,Female,High Risk,Old dependants,Churned
15766908,Trevisani,Germany,514,0,45,3,109032.23,1,0,1,155407.21,1,Active Customer,Female,High Risk,Senior Citizens,Churned
15767339,Chiazagomekpere,France,455,0,37,6,170057.62,1,0,1,54398.56,0.23,Active Customer,Female,Retained,Middle Aged,Existing
15767432,Ts'ai,France,571,0,35,8,0,2,0,0,84569.13,0.04,Not Active Customer,Female,Retained,Middle Aged,Existing
15767794,Browne,France,588,1,48,4,148779.52,1,1,0,120984.5122,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15767821,Bearce,France,622,1,40,4,99799.76,2,1,0,197372.13,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15767864,Fulton,France,660,0,45,1,142846.03,1,0,0,167707.0556,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15767954,Osborne,Germany,531,0,40,6,0,1,1,0,76121.38775,0.7,Not Active Customer,Female,High Risk,Middle Aged,Existing
15768006,Wu,France,811,1,30,6,0,2,1,1,180591.32,0,Active Customer,Male,Retained,Middle Aged,Existing
15768095,Yeh,France,850,0,55,2,125253.57,1,0,0,118663.4708,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15768104,Wright,Spain,656,0,60,6,0,2,1,1,13418.58624,0.03,Active Customer,Female,Retained,Senior Citizens,Existing
15768193,Trevisani,Germany,587,0,29,5,107589.91,1,0,0,162589.2055,0.95,Not Active Customer,Female,High Risk,Middle Aged,Churned
15768201,Paterson,France,757,0,71,0,88084.13,2,1,1,154337.47,0.06,Active Customer,Female,Retained,Old dependants,Existing
15768387,Nott,France,580,0,42,3,127773.29,1,0,0,125390.9549,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15769005,Hayward,France,850,1,51,3,109799.55,2,1,1,12457.76,0.03,Active Customer,Male,Retained,Senior Citizens,Existing
15769051,Shaw,Spain,748,0,53,8,95750.7,1,0,0,28149.5814,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15769064,Marshall,Germany,723,0,51,4,0,2,0,0,45048.96198,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15769169,Trentino,France,850,0,29,10,0,2,1,1,94815.04,0,Active Customer,Female,Retained,Middle Aged,Existing
15769216,Panicucci,France,574,1,36,4,77967.5,1,1,0,167066.95,0.26,Not Active Customer,Male,Retained,Middle Aged,Existing
15769254,Tuan,Germany,482,1,38,4,124976.19,1,1,0,35848.12,0.3,Not Active Customer,Male,Retained,Middle Aged,Existing
15769312,Forbes,Spain,662,0,46,8,135745.01,1,0,0,178542.0408,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15769346,Baird,France,598,1,57,4,0,1,1,0,197757.1996,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15769499,Lampungmeiua,Spain,494,0,38,7,174937.64,1,1,0,40084.32,0.41,Not Active Customer,Female,Retained,Middle Aged,Existing
15769504,Munro,Germany,689,0,50,3,126435.28,1,1,0,65558.29889,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15769522,O'Connor,France,666,0,36,3,129118.5,2,0,0,139435.12,0.71,Not Active Customer,Female,High Risk,Middle Aged,Existing
15769703,West,Germany,579,0,57,4,107150.43,1,1,1,23458.33844,0.95,Active Customer,Female,High Risk,Senior Citizens,Churned
15769818,Moore,France,586,1,58,7,151933.63,1,1,0,162960.05,0.93,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15769917,Onyekachi,Germany,520,0,23,3,116022.53,2,1,1,37577.66,0,Active Customer,Female,Retained,Young Dependant,Existing
15769948,Palerma,Germany,693,1,25,6,146580.69,1,0,1,14633.35,0.11,Active Customer,Male,Retained,Middle Aged,Existing
15769974,Shih,Spain,470,1,34,9,0,2,0,1,89013.67,0,Active Customer,Male,Retained,Middle Aged,Existing
15770030,Conti,Spain,659,0,39,1,104502.11,1,1,0,20652.69,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15770101,Millar,Germany,643,0,43,9,91227.67,1,0,0,102097.4428,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15770174,Piazza,France,694,0,58,1,143212.22,1,0,0,102628.56,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15770225,Padovesi,France,745,0,33,1,0,2,1,1,174431.01,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15770309,McDonald,France,570,1,34,10,0,2,0,1,183387.12,0,Active Customer,Male,Retained,Middle Aged,Existing
15770424,Onyeorulu,Germany,485,0,30,7,0,1,1,0,107067.37,0.46,Not Active Customer,Female,Retained,Middle Aged,Existing
15770435,McLean,France,632,1,38,4,0,2,0,0,192505.62,0.03,Not Active Customer,Male,Retained,Middle Aged,Existing
15770498,Parker,France,703,0,32,6,0,2,0,0,33606.52,0.01,Not Active Customer,Female,Retained,Middle Aged,Existing
15770525,T'an,Spain,673,0,49,6,0,1,0,0,119003.2804,0.96,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15770811,Wallace,France,554,1,33,3,117413.95,1,1,1,12766.74,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15770974,Nwabugwu,Germany,515,1,36,2,133524.65,1,1,0,166439.4637,0.91,Not Active Customer,Male,High Risk,Middle Aged,Existing
15771086,Graham,France,762,1,47,1,132654.47,1,0,0,102143.4419,0.9,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15771139,Douglas,Germany,806,1,25,7,0,2,1,0,18461.9,0.02,Not Active Customer,Male,Retained,Middle Aged,Existing
15771211,Perkins,France,694,1,45,1,93952.76,2,0,0,156050.3751,0.93,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15771573,Okagbue,Germany,692,0,54,4,155520.43,1,0,0,120614.1415,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15771636,Marshall,Spain,677,0,27,2,0,2,0,1,114685.92,0.09,Active Customer,Female,Retained,Middle Aged,Existing
15771702,Roberts,France,581,0,54,2,152508.99,1,1,0,187597.98,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15771873,Buccho,Germany,578,1,50,5,151215.34,2,1,0,169804.4,0.94,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15771942,Tikhonov,Germany,741,0,55,8,167963.7,1,1,0,31103.72457,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15771977,T'ao,France,693,1,68,4,97705.99,1,1,1,61569.07,0,Active Customer,Male,Retained,Old dependants,Existing
15772243,MacDonald,France,789,1,33,8,151607.56,1,1,0,4389.4,0.05,Not Active Customer,Male,Retained,Middle Aged,Existing
15772262,Vavilov,Germany,771,0,41,5,0,2,0,1,92914.67,0,Active Customer,Female,Retained,Middle Aged,Existing
15772423,Liao,Germany,497,1,41,5,80542.81,1,0,0,88729.22,0.49,Not Active Customer,Male,Retained,Middle Aged,Existing
15772601,Lu,Germany,541,1,46,4,124547.13,2,1,0,94499.06,0.79,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15772632,Ts'ui,France,701,0,58,5,137604,1,0,0,142991.2783,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15772777,Onyemachukwu,Spain,637,1,49,2,108204.52,1,1,0,169037.84,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15772781,Ball,France,486,1,26,2,0,2,1,1,31399.4,0,Active Customer,Male,Retained,Middle Aged,Existing
15772892,Robertson,France,749,1,42,9,222267.63,1,0,0,101108.85,0.97,Not Active Customer,Male,High Risk,Middle Aged,Churned
15772896,Dumetochukwu,Germany,515,1,60,9,113715.36,1,1,0,18424.24,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15772933,Mai,Spain,719,0,45,4,60279.98,1,0,0,159118.3944,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15772995,Ts'ao,France,540,0,28,6,84121.04,1,0,1,80698.54,0.06,Active Customer,Female,Retained,Middle Aged,Existing
